time;0
1891-01-01;28.889999389648438
1891-02-01;6.159999847412109
1891-03-01;53.20000076293945
1891-04-01;23.75
1891-05-01;84.62999725341797
1891-06-01;122.63999938964844
1891-07-01;156.10000610351562
1891-08-01;80.5199966430664
1891-09-01;44.279998779296875
1891-10-01;50.060001373291016
1891-11-01;64.37999725341797
1891-12-01;87.01000213623047
1892-01-01;58.06999969482422
1892-02-01;47.97999954223633
1892-03-01;37.09000015258789
1892-04-01;75.55000305175781
1892-05-01;42.689998626708984
1892-06-01;118.91999816894531
1892-07-01;94.16000366210938
1892-08-01;69.55999755859375
1892-09-01;100.02999877929688
1892-10-01;128.35000610351562
1892-11-01;18.829999923706055
1892-12-01;35.130001068115234
1893-01-01;44.22999954223633
1893-02-01;58.90999984741211
1893-03-01;32.22999954223633
1893-04-01;0.0
1893-05-01;60.86000061035156
1893-06-01;66.76000213623047
1893-07-01;130.38999938964844
1893-08-01;26.479999542236328
1893-09-01;93.9000015258789
1893-10-01;99.8499984741211
1893-11-01;46.459999084472656
1893-12-01;21.270000457763672
1894-01-01;11.289999961853027
1894-02-01;32.959999084472656
1894-03-01;31.670000076293945
1894-04-01;100.08999633789062
1894-05-01;95.16999816894531
1894-06-01;63.70000076293945
1894-07-01;130.3699951171875
1894-08-01;83.33999633789062
1894-09-01;83.11000061035156
1894-10-01;123.87000274658203
1894-11-01;20.43000030517578
1894-12-01;50.380001068115234
1895-01-01;54.349998474121094
1895-02-01;18.8700008392334
1895-03-01;43.93000030517578
1895-04-01;60.970001220703125
1895-05-01;98.0999984741211
1895-06-01;155.22999572753906
1895-07-01;56.81999969482422
1895-08-01;77.58000183105469
1895-09-01;9.479999542236328
1895-10-01;56.22999954223633
1895-11-01;83.5199966430664
1895-12-01;99.58000183105469
1896-01-01;28.389999389648438
1896-02-01;10.479999542236328
1896-03-01;121.44999694824219
1896-04-01;102.70999908447266
1896-05-01;72.06999969482422
1896-06-01;153.50999450683594
1896-07-01;115.3499984741211
1896-08-01;135.3000030517578
1896-09-01;113.04000091552734
1896-10-01;95.16999816894531
1896-11-01;20.280000686645508
1896-12-01;38.970001220703125
1897-01-01;19.899999618530273
1897-02-01;70.77999877929688
1897-03-01;69.81999969482422
1897-04-01;66.43000030517578
1897-05-01;69.48999786376953
1897-06-01;65.38999938964844
1897-07-01;78.6500015258789
1897-08-01;148.0800018310547
1897-09-01;134.7899932861328
1897-10-01;21.290000915527344
1897-11-01;22.600000381469727
1897-12-01;26.010000228881836
1898-01-01;19.59000015258789
1898-02-01;62.56999969482422
1898-03-01;49.81999969482422
1898-04-01;87.05000305175781
1898-05-01;152.11000061035156
1898-06-01;137.4199981689453
