time;0
1891-01-01;138.82000732421875
1891-02-01;187.08999633789062
1891-03-01;60.70000076293945
1891-04-01;37.47999954223633
1891-05-01;23.399999618530273
1891-06-01;1.0299999713897705
1891-07-01;0.27000001072883606
1891-08-01;0.07999999821186066
1891-09-01;48.75
1891-10-01;8.319999694824219
1891-11-01;54.310001373291016
1891-12-01;155.3800048828125
1892-01-01;150.3800048828125
1892-02-01;91.1500015258789
1892-03-01;83.68000030517578
1892-04-01;58.45000076293945
1892-05-01;41.349998474121094
1892-06-01;1.0299999713897705
1892-07-01;0.27000001072883606
1892-08-01;0.07999999821186066
1892-09-01;0.0
1892-10-01;48.70000076293945
1892-11-01;162.63999938964844
1892-12-01;65.33000183105469
1893-01-01;305.3399963378906
1893-02-01;117.01000213623047
1893-03-01;182.05999755859375
1893-04-01;49.0099983215332
1893-05-01;2.430000066757202
1893-06-01;1.0399999618530273
1893-07-01;0.27000001072883606
1893-08-01;0.07999999821186066
1893-09-01;0.0
1893-10-01;71.88999938964844
1893-11-01;35.70000076293945
1893-12-01;174.25999450683594
1894-01-01;129.5
1894-02-01;99.77999877929688
1894-03-01;97.56999969482422
1894-04-01;77.48999786376953
1894-05-01;19.110000610351562
1894-06-01;19.299999237060547
1894-07-01;0.27000001072883606
1894-08-01;0.07999999821186066
1894-09-01;0.0
1894-10-01;0.0
1894-11-01;129.10000610351562
1894-12-01;205.58999633789062
1895-01-01;1.5800000429153442
1895-02-01;26.959999084472656
1895-03-01;84.63999938964844
1895-04-01;81.33999633789062
1895-05-01;9.350000381469727
1895-06-01;1.8700000047683716
1895-07-01;0.27000001072883606
1895-08-01;0.07999999821186066
1895-09-01;0.0
1895-10-01;146.8000030517578
1895-11-01;19.010000228881836
1895-12-01;115.12999725341797
1896-01-01;209.0800018310547
1896-02-01;153.47999572753906
1896-03-01;68.13999938964844
1896-04-01;209.72000122070312
1896-05-01;9.170000076293945
1896-06-01;1.0399999618530273
1896-07-01;1.940000057220459
1896-08-01;0.07999999821186066
1896-09-01;1.399999976158142
1896-10-01;33.4900016784668
1896-11-01;124.30999755859375
1896-12-01;191.4199981689453
1897-01-01;217.3000030517578
1897-02-01;142.5500030517578
1897-03-01;102.02999877929688
1897-04-01;37.22999954223633
1897-05-01;14.229999542236328
1897-06-01;1.0399999618530273
1897-07-01;0.27000001072883606
1897-08-01;0.10999999940395355
1897-09-01;0.0
1897-10-01;53.369998931884766
1897-11-01;95.33000183105469
1897-12-01;199.85000610351562
1898-01-01;48.11000061035156
1898-02-01;89.66000366210938
1898-03-01;71.70999908447266
1898-04-01;11.770000457763672
1898-05-01;41.060001373291016
1898-06-01;1.0399999618530273
1898-07-01;0.27000001072883606
1898-08-01;0.10999999940395355
1898-09-01;0.0
1898-10-01;0.0
1898-11-01;82.79000091552734
1898-12-01;111.94000244140625
1899-01-01;141.74000549316406
1899-02-01;141.7100067138672
1899-03-01;67.2300033569336
1899-04-01;51.869998931884766
1899-05-01;14.319999694824219
1899-06-01;2.7100000381469727
1899-07-01;0.27000001072883606
1899-08-01;0.10999999940395355
1899-09-01;0.0
1899-10-01;23.1200008392334
1899-11-01;67.47000122070312
1899-12-01;173.77000427246094
1900-01-01;145.1699981689453
1900-02-01;225.49000549316406
1900-03-01;102.12000274658203
1900-04-01;9.930000305175781
1900-05-01;25.280000686645508
1900-06-01;1.8899999856948853
1900-07-01;0.27000001072883606
1900-08-01;0.07999999821186066
1900-09-01;0.0
1900-10-01;53.34000015258789
1900-11-01;0.20000000298023224
1900-12-01;184.3699951171875
1901-01-01;170.5
1901-02-01;0.0
1901-03-01;13.140000343322754
1901-04-01;34.58000183105469
1901-05-01;65.37999725341797
1901-06-01;0.8999999761581421
1901-07-01;0.27000001072883606
1901-08-01;0.07999999821186066
1901-09-01;0.0
1901-10-01;0.3499999940395355
1901-11-01;52.849998474121094
1901-12-01;125.70999908447266
1902-01-01;251.52999877929688
1902-02-01;40.130001068115234
1902-03-01;67.2699966430664
1902-04-01;65.19999694824219
1902-05-01;0.4300000071525574
1902-06-01;0.8999999761581421
1902-07-01;0.27000001072883606
1902-08-01;0.07999999821186066
1902-09-01;16.469999313354492
1902-10-01;35.779998779296875
1902-11-01;217.1699981689453
1902-12-01;278.45001220703125
1903-01-01;129.66000366210938
1903-02-01;205.72999572753906
1903-03-01;66.76000213623047
1903-04-01;8.850000381469727
1903-05-01;0.20999999344348907
1903-06-01;0.8999999761581421
1903-07-01;0.27000001072883606
1903-08-01;0.07999999821186066
1903-09-01;0.0
1903-10-01;0.0
1903-11-01;89.55000305175781
1903-12-01;113.4000015258789
1904-01-01;119.75
1904-02-01;94.56999969482422
1904-03-01;82.3499984741211
1904-04-01;46.900001525878906
1904-05-01;19.40999984741211
1904-06-01;0.8999999761581421
1904-07-01;0.27000001072883606
1904-08-01;0.07999999821186066
1904-09-01;0.0
1904-10-01;126.83000183105469
1904-11-01;157.4199981689453
1904-12-01;197.75999450683594
1905-01-01;113.5199966430664
1905-02-01;108.52999877929688
1905-03-01;105.01000213623047
1905-04-01;55.119998931884766
1905-05-01;49.47999954223633
1905-06-01;1.8899999856948853
1905-07-01;0.27000001072883606
1905-08-01;0.07999999821186066
1905-09-01;0.3700000047683716
1905-10-01;44.79999923706055
1905-11-01;16.34000015258789
1905-12-01;198.97000122070312
1906-01-01;119.08000183105469
1906-02-01;104.05999755859375
1906-03-01;73.95999908447266
1906-04-01;96.73999786376953
1906-05-01;54.7400016784668
1906-06-01;4.429999828338623
1906-07-01;0.5899999737739563
1906-08-01;0.07999999821186066
